token,model,logprob_sum,count
2239,delphi-llama2-800k,-82.27607917785645,13
3421,delphi-llama2-800k,-410.6813742322847,152
2490,delphi-llama2-800k,-404.0158581100404,85
3260,delphi-llama2-800k,-202.1237382888794,27
2694,delphi-llama2-800k,-80.50061846978497,145
4016,delphi-llama2-800k,-248.46470939018764,85
3945,delphi-llama2-800k,-1.4518984845344676,87
2454,delphi-llama2-800k,-10.104294012649916,89
3574,delphi-llama2-800k,-105.84280586242676,13
1484,delphi-llama2-800k,-264.6556977548753,357
3871,delphi-llama2-800k,-305.75772928632796,122
812,delphi-llama2-800k,-316.75435531139374,57
3233,delphi-llama2-800k,-352.3934525027871,129
2997,delphi-llama2-800k,-638.9071654994041,206
789,delphi-llama2-800k,-82.08873963356018,12
2669,delphi-llama2-800k,-46.197938453406096,18
3783,delphi-llama2-800k,-395.0766600314528,117
2298,delphi-llama2-800k,-113.7658323822543,42
1551,delphi-llama2-800k,-86.64437985420227,14
3987,delphi-llama2-800k,-252.93325883336365,105
3363,delphi-llama2-800k,-576.0240739453584,147
3925,delphi-llama2-800k,-307.4038530769758,111
3705,delphi-llama2-800k,-412.94430750003085,173
4080,delphi-llama2-800k,-295.69158338941634,136
3742,delphi-llama2-800k,-471.66177305579185,95
3528,delphi-llama2-800k,-238.6335064675659,100
1021,delphi-llama2-800k,-500.15407272428274,124
1934,delphi-llama2-800k,-448.9499567132443,354
3512,delphi-llama2-800k,-766.1794639006257,180
3679,delphi-llama2-800k,-396.11900499043986,208
995,delphi-llama2-800k,-44.426146895159036,43
3114,delphi-llama2-800k,-101.23175573348999,10
3388,delphi-llama2-800k,-325.7656912961975,116
3543,delphi-llama2-800k,-282.000750166364,151
967,delphi-llama2-800k,-643.9640135914087,107
3624,delphi-llama2-800k,-557.4866286590695,143
2984,delphi-llama2-800k,-17.777864933013916,2
2040,delphi-llama2-800k,-608.1720324191265,380
3542,delphi-llama2-800k,-182.33171113952994,97
3284,delphi-llama2-800k,-136.03205475211143,29
668,delphi-llama2-800k,-254.22679948806763,59
2607,delphi-llama2-800k,-8.144021505489945,22
3088,delphi-llama2-800k,-113.83189488342032,37
1059,delphi-llama2-800k,-269.0759653355926,83
3327,delphi-llama2-800k,-346.0910576665774,134
3497,delphi-llama2-800k,-331.3219348732382,159
3780,delphi-llama2-800k,-386.2464096453041,155
494,delphi-llama2-800k,-27.32992261648178,7
3709,delphi-llama2-800k,-247.61416013911366,92
1672,delphi-llama2-800k,-768.9711728179827,365
2395,delphi-llama2-800k,-26.894533684142516,149
4079,delphi-llama2-800k,-220.2651715585962,97
3269,delphi-llama2-800k,-67.72534066997468,27
1186,delphi-llama2-800k,-289.0730891227722,43
3357,delphi-llama2-800k,-103.64196071214974,40
2857,delphi-llama2-800k,-97.64227432012558,21
3133,delphi-llama2-800k,-351.5446236595744,223
3552,delphi-llama2-800k,-2.8462785043520853,144
3626,delphi-llama2-800k,-16.547763221664354,19
1513,delphi-llama2-800k,-29.1439282593783,64
3282,delphi-llama2-800k,-142.7919393479824,36
1026,delphi-llama2-800k,-114.33514551259577,76
446,delphi-llama2-800k,-18.36729080416262,18
3554,delphi-llama2-800k,-62.544950008392334,10
2192,delphi-llama2-800k,-132.41230934858322,16
3417,delphi-llama2-800k,-553.5060563534498,123
2233,delphi-llama2-800k,-72.5394085951848,27
761,delphi-llama2-800k,-61.6885586977005,23
2832,delphi-llama2-800k,-157.0728980237618,102
3594,delphi-llama2-800k,-334.7333897249773,155
847,delphi-llama2-800k,-45.22153333434835,31
2641,delphi-llama2-800k,-338.50748393312097,129
2812,delphi-llama2-800k,-102.07186283357441,84
3808,delphi-llama2-800k,-467.4933094140142,165
2220,delphi-llama2-800k,-224.76652669906616,31
1368,delphi-llama2-800k,-329.93349804356694,92
3651,delphi-llama2-800k,-15.719908527520602,115
2976,delphi-llama2-800k,-125.40787279605865,22
3921,delphi-llama2-800k,-402.6848605796695,75
2182,delphi-llama2-800k,-34.47143844515085,15
1106,delphi-llama2-800k,-99.03797268867493,16
3875,delphi-llama2-800k,-313.5880254795775,123
1865,delphi-llama2-800k,-858.1422522200737,389
2786,delphi-llama2-800k,-660.1557313185185,260
836,delphi-llama2-800k,-94.9002646971494,55
2605,delphi-llama2-800k,-38.8569340344402,46
3344,delphi-llama2-800k,-468.1931394333951,199
3803,delphi-llama2-800k,-340.93307231971994,126
3515,delphi-llama2-800k,-298.37231358885765,165
2843,delphi-llama2-800k,-342.16619601100683,158
2888,delphi-llama2-800k,-410.29532418213785,227
2190,delphi-llama2-800k,-870.2636608481407,140
3403,delphi-llama2-800k,-247.2541579324752,161
3757,delphi-llama2-800k,-273.4108267892152,120
2951,delphi-llama2-800k,-28.971514225006104,5
1142,delphi-llama2-800k,-446.2278502881527,78
3928,delphi-llama2-800k,-353.1153745558113,160
2386,delphi-llama2-800k,-11.362156853079796,7
3359,delphi-llama2-800k,-410.4562949286774,193
2334,delphi-llama2-800k,-103.16599035263062,14
2940,delphi-llama2-800k,-34.00384519435465,27
1663,delphi-llama2-800k,-208.28673267364502,29
3611,delphi-llama2-800k,-10.117429800331593,16
1138,delphi-llama2-800k,-141.80938124656677,18
2033,delphi-llama2-800k,-39.81329926208127,47
3252,delphi-llama2-800k,-45.55049657821655,7
3617,delphi-llama2-800k,-419.10028956783935,186
2955,delphi-llama2-800k,-206.7988674044609,116
1630,delphi-llama2-800k,-20.517856808379292,18
3717,delphi-llama2-800k,-269.9676397177391,111
3755,delphi-llama2-800k,-352.24092150619254,175
1410,delphi-llama2-800k,-236.6374686025083,79
2632,delphi-llama2-800k,-3.5531124115223065,80
1707,delphi-llama2-800k,-51.16118407249451,22
3092,delphi-llama2-800k,-491.51679787482135,181
2870,delphi-llama2-800k,-477.106903441716,240
3504,delphi-llama2-800k,-334.334790263325,143
3319,delphi-llama2-800k,-84.21279639005661,26
1921,delphi-llama2-800k,-115.29016962647438,37
2996,delphi-llama2-800k,-291.9944161004387,176
522,delphi-llama2-800k,-255.21433639526367,39
3409,delphi-llama2-800k,-72.3130162730813,26
1893,delphi-llama2-800k,-29.46447919536149,70
3807,delphi-llama2-800k,-221.31100904662162,85
3154,delphi-llama2-800k,-97.4592017531395,17
3186,delphi-llama2-800k,-197.7389268875122,22
3720,delphi-llama2-800k,-309.2767543680966,126
3903,delphi-llama2-800k,-276.5493540422467,141
1189,delphi-llama2-800k,-42.699504050426185,65
3981,delphi-llama2-800k,-138.01844725379487,227
3414,delphi-llama2-800k,-353.5899756345898,113
2776,delphi-llama2-800k,-662.1504780713003,262
705,delphi-llama2-800k,-179.0464290380478,39
3136,delphi-llama2-800k,-399.75447471579537,170
2503,delphi-llama2-800k,-27.645700573921204,6
1904,delphi-llama2-800k,-175.79676921665668,39
1511,delphi-llama2-800k,-26.009497521445155,17
3596,delphi-llama2-800k,-335.1790256379172,132
3863,delphi-llama2-800k,-409.71568538155407,167
3118,delphi-llama2-800k,-144.92093756049871,43
786,delphi-llama2-800k,-300.559697329998,49
2160,delphi-llama2-800k,-420.81868908088654,193
3964,delphi-llama2-800k,-346.0840140786022,84
3578,delphi-llama2-800k,-281.23331984784454,104
2860,delphi-llama2-800k,-510.29067373275757,138
4014,delphi-llama2-800k,-217.05850865133107,103
3329,delphi-llama2-800k,-276.16336131840944,136
3535,delphi-llama2-800k,-274.59842564258724,142
3648,delphi-llama2-800k,-267.2679958755616,104
1179,delphi-llama2-800k,-45.468813094776124,41
3053,delphi-llama2-800k,-482.99640845134854,222
3841,delphi-llama2-800k,-55.65103530883789,5
3519,delphi-llama2-800k,-100.58810315281153,29
3196,delphi-llama2-800k,-437.1752606560476,199
2710,delphi-llama2-800k,-618.6769253797829,215
2100,delphi-llama2-800k,-149.42063733190298,31
3844,delphi-llama2-800k,-390.6547902561724,135
2257,delphi-llama2-800k,-73.97011280059814,5
2651,delphi-llama2-800k,-55.52299642562866,10
1933,delphi-llama2-800k,-62.04567826888524,53
2379,delphi-llama2-800k,-10.418378829956055,1
3744,delphi-llama2-800k,-298.31423007836565,138
1441,delphi-llama2-800k,-86.74728518922348,105
2355,delphi-llama2-800k,-78.99091545911506,60
2956,delphi-llama2-800k,-9.278846386820078,14
3607,delphi-llama2-800k,-266.3423980055377,146
855,delphi-llama2-800k,-82.26153421401978,11
3086,delphi-llama2-800k,-146.182356338948,28
1225,delphi-llama2-800k,-323.0555039346218,51
4009,delphi-llama2-800k,-187.24625515728258,84
2260,delphi-llama2-800k,-153.3683240051614,165
3322,delphi-llama2-800k,-33.91335105895996,5
3022,delphi-llama2-800k,-63.162709339056164,43
530,delphi-llama2-800k,-19.13799401698634,47
3204,delphi-llama2-800k,-282.48150864942,142
1913,delphi-llama2-800k,-27.035588160157204,8
2493,delphi-llama2-800k,-279.69058476854116,72
2097,delphi-llama2-800k,-72.02887797355652,16
1036,delphi-llama2-800k,-401.14223578572273,64
3820,delphi-llama2-800k,-375.12174176983535,118
3019,delphi-llama2-800k,-37.966835021972656,6
1080,delphi-llama2-800k,-2.9087068827357143,27
3779,delphi-llama2-800k,-123.61212213989347,113
3392,delphi-llama2-800k,-37.06232454639394,54
3112,delphi-llama2-800k,-348.34760000836104,175
899,delphi-llama2-800k,-314.98982288502157,76
2366,delphi-llama2-800k,-211.03346967697144,24
3800,delphi-llama2-800k,-179.61696843407117,113
2990,delphi-llama2-800k,-474.21796250296757,245
2973,delphi-llama2-800k,-75.95636683702469,14
2769,delphi-llama2-800k,-516.0241668049712,319
2606,delphi-llama2-800k,-24.5605386197567,6
3317,delphi-llama2-800k,-66.4575436860323,40
2518,delphi-llama2-800k,-32.324580669403076,3
2498,delphi-llama2-800k,-0.663727673701942,12
1801,delphi-llama2-800k,-75.65745599521324,128
3759,delphi-llama2-800k,-161.73150533856824,97
1095,delphi-llama2-800k,-94.54996116715483,105
999,delphi-llama2-800k,-64.63151597976685,9
3941,delphi-llama2-800k,-313.59578213840723,162
2394,delphi-llama2-800k,-24.651455007493496,15
2762,delphi-llama2-800k,-434.2934235407738,239
3221,delphi-llama2-800k,-40.0655800960958,11
2593,delphi-llama2-800k,-84.35272169113159,16
1787,delphi-llama2-800k,-13.232073433697224,9
3157,delphi-llama2-800k,-205.20072859339416,86
2453,delphi-llama2-800k,-5.251926422119141,1
3116,delphi-llama2-800k,-382.94397841894533,231
3616,delphi-llama2-800k,-310.7107577729039,154
3072,delphi-llama2-800k,-19.64860937744379,8
3526,delphi-llama2-800k,-300.6057690748712,103
2479,delphi-llama2-800k,-38.83436146937311,11
3164,delphi-llama2-800k,-49.87105490267277,14
3953,delphi-llama2-800k,-46.24946044880198,110
3789,delphi-llama2-800k,-72.0550103187561,9
3223,delphi-llama2-800k,-340.7970364196226,160
3376,delphi-llama2-800k,-224.25023653171957,129
2837,delphi-llama2-800k,-313.18077623238787,153
3634,delphi-llama2-800k,-11.498454432934523,13
3570,delphi-llama2-800k,-641.1887376923114,175
1775,delphi-llama2-800k,-23.48644471168518,4
3900,delphi-llama2-800k,-432.58659541606903,138
3719,delphi-llama2-800k,-311.00034951232374,132
3730,delphi-llama2-800k,-325.48220425331965,124
3303,delphi-llama2-800k,-74.21502923965454,9
2000,delphi-llama2-800k,-74.20543838106096,32
3972,delphi-llama2-800k,-188.78233342897147,83
2517,delphi-llama2-800k,-3.0536858197301626,13
1417,delphi-llama2-800k,-314.21522460877895,48
3225,delphi-llama2-800k,-329.0798660515575,159
968,delphi-llama2-800k,-152.3588310647756,37
2938,delphi-llama2-800k,-76.05766543745995,24
1215,delphi-llama2-800k,-27.135173797607422,3
1724,delphi-llama2-800k,-47.10727405548096,5
3389,delphi-llama2-800k,-18.25742769241333,5
3567,delphi-llama2-800k,-408.32361293630674,133
2746,delphi-llama2-800k,-248.02691690064967,53
1197,delphi-llama2-800k,-75.43399667739868,7
3336,delphi-llama2-800k,-1.638594627380371,2
3641,delphi-llama2-800k,-216.85016254335642,75
2437,delphi-llama2-800k,-282.8869498372078,45
3603,delphi-llama2-800k,-37.12965774536133,4
3676,delphi-llama2-800k,-39.87960761785507,6
325,delphi-llama2-800k,-135.83187651634216,16
3245,delphi-llama2-800k,-42.136627435684204,6
3043,delphi-llama2-800k,-100.68025255203247,14
3976,delphi-llama2-800k,-241.69770745374262,109
3342,delphi-llama2-800k,-3.111952724866569,13
1064,delphi-llama2-800k,-24.03368334984407,25
2736,delphi-llama2-800k,-0.7187374234199524,1
3338,delphi-llama2-800k,-489.8604799248278,152
1831,delphi-llama2-800k,-36.096391677856445,13
2290,delphi-llama2-800k,-67.59094619750977,7
3441,delphi-llama2-800k,-403.4085351638496,104
2637,delphi-llama2-800k,-423.01994706178084,216
3048,delphi-llama2-800k,-148.6214621067047,18
3532,delphi-llama2-800k,-370.5577030442655,134
941,delphi-llama2-800k,-30.905769064556807,25
1829,delphi-llama2-800k,-33.44478694605641,38
1130,delphi-llama2-800k,-26.436070330440998,16
3911,delphi-llama2-800k,-242.43927854741924,95
3101,delphi-llama2-800k,-229.05299707129598,118
4090,delphi-llama2-800k,-23.082624435424805,6
3930,delphi-llama2-800k,-306.4987087100744,126
3920,delphi-llama2-800k,-33.86862173676491,8
3369,delphi-llama2-800k,-1.0660192966461182,1
2196,delphi-llama2-800k,-57.60714228451252,6
3888,delphi-llama2-800k,-12.018258094787598,7
3699,delphi-llama2-800k,-43.28426504135132,4
2099,delphi-llama2-800k,-17.791326642036438,3
856,delphi-llama2-800k,-24.009760953485966,16
3068,delphi-llama2-800k,-14.731715345289558,17
1659,delphi-llama2-800k,-171.6588418483734,23
2314,delphi-llama2-800k,-263.5347348600626,32
4002,delphi-llama2-800k,-41.431001609918894,129
3775,delphi-llama2-800k,-325.25925941672176,132
793,delphi-llama2-800k,-38.58616225421429,24
3249,delphi-llama2-800k,-315.2073332001455,183
2703,delphi-llama2-800k,-52.62278461456299,6
1985,delphi-llama2-800k,-20.7595853805542,2
3726,delphi-llama2-800k,-316.47447338933125,122
2617,delphi-llama2-800k,-23.251419141190127,34
1974,delphi-llama2-800k,-0.1824554055929184,1
3189,delphi-llama2-800k,-17.42744455835782,62
3444,delphi-llama2-800k,-181.13297993689775,107
1377,delphi-llama2-800k,-27.825775861740112,11
1669,delphi-llama2-800k,-80.64864873886108,8
2226,delphi-llama2-800k,-183.72097586281598,44
2993,delphi-llama2-800k,-0.440411776304245,2
3096,delphi-llama2-800k,-65.30901527404785,9
2939,delphi-llama2-800k,-275.00846815062687,112
3176,delphi-llama2-800k,-7.632760249078274,3
3318,delphi-llama2-800k,-309.52960468363017,139
1343,delphi-llama2-800k,-146.60467904806137,26
2721,delphi-llama2-800k,-103.8757255077362,14
3665,delphi-llama2-800k,-0.764771044254303,1
2671,delphi-llama2-800k,-382.4010098129511,45
3602,delphi-llama2-800k,-138.20917040109634,20
3346,delphi-llama2-800k,-284.0353983314708,186
3050,delphi-llama2-800k,-22.4919376373291,2
2865,delphi-llama2-800k,-22.424984019249678,11
3181,delphi-llama2-800k,-117.51831567287445,37
2555,delphi-llama2-800k,-176.4970654696226,30
3482,delphi-llama2-800k,-22.979337215423584,4
3313,delphi-llama2-800k,-27.453627936542034,11
448,delphi-llama2-800k,-50.4885268737562,21
2889,delphi-llama2-800k,-4.636621356010437,2
2895,delphi-llama2-800k,-15.550827819854021,18
2914,delphi-llama2-800k,-49.95708703994751,12
1789,delphi-llama2-800k,-42.170207023620605,5
3302,delphi-llama2-800k,-56.52291917800903,7
3547,delphi-llama2-800k,-2.94813472032547,2
2411,delphi-llama2-800k,-52.290870904922485,10
1725,delphi-llama2-800k,-16.65906467474997,10
1968,delphi-llama2-800k,-267.35750226676464,58
3315,delphi-llama2-800k,-9.237077297642827,3
3415,delphi-llama2-800k,-83.1123743057251,11
2344,delphi-llama2-800k,-5.678921759128571,2
3090,delphi-llama2-800k,-406.75548443291336,158
4088,delphi-llama2-800k,-26.372867316007614,16
3208,delphi-llama2-800k,-115.16671752929688,14
1871,delphi-llama2-800k,-263.01484924554825,40
2054,delphi-llama2-800k,-56.97690486907959,5
1115,delphi-llama2-800k,-16.95645922422409,9
4092,delphi-llama2-800k,-18.51736283302307,4
2590,delphi-llama2-800k,-27.842259645462036,4
3698,delphi-llama2-800k,-10.143909692764282,2
2921,delphi-llama2-800k,-16.327921390533447,3
1499,delphi-llama2-800k,-46.472392466966994,27
2001,delphi-llama2-800k,-31.73068869113922,7
2657,delphi-llama2-800k,-5.207690119743347,3
1654,delphi-llama2-800k,-77.56215596199036,14
3480,delphi-llama2-800k,-42.14106369018555,3
3023,delphi-llama2-800k,-13.372430443763733,3
2995,delphi-llama2-800k,-63.215193033218384,9
3089,delphi-llama2-800k,-23.756290966644883,9
2867,delphi-llama2-800k,-11.432377535151318,9
3959,delphi-llama2-800k,-18.759492874145508,1
2897,delphi-llama2-800k,-38.43653678894043,3
2540,delphi-llama2-800k,-9.11218547821045,2
1500,delphi-llama2-800k,-119.16837039589882,26
3827,delphi-llama2-800k,-9.5543794631958,1
2538,delphi-llama2-800k,-110.86704015731812,14
3125,delphi-llama2-800k,-87.1745443791151,20
3954,delphi-llama2-800k,-523.5903957607225,179
2886,delphi-llama2-800k,-22.301468685269356,7
1929,delphi-llama2-800k,-38.546637535095215,4
2310,delphi-llama2-800k,-21.07097554206848,6
1975,delphi-llama2-800k,-9.214077062904835,8
3696,delphi-llama2-800k,-416.15076943673193,133
3386,delphi-llama2-800k,-92.68535995483398,11
3802,delphi-llama2-800k,-62.36194762587547,9
3372,delphi-llama2-800k,-224.58002061024308,93
3214,delphi-llama2-800k,-41.16088544949889,11
2064,delphi-llama2-800k,-15.476369142532349,3
2441,delphi-llama2-800k,-10.105079017579556,6
3957,delphi-llama2-800k,-368.3078688576352,125
3487,delphi-llama2-800k,-7.00597277469933,13
1596,delphi-llama2-800k,-23.250003829598427,8
2044,delphi-llama2-800k,-2.451563199982047,5
2093,delphi-llama2-800k,-272.94288968481123,74
558,delphi-llama2-800k,-12.465022087097168,2
3348,delphi-llama2-800k,-0.7011737823486328,1
3850,delphi-llama2-800k,-50.391198098659515,14
1458,delphi-llama2-800k,-83.28625679016113,9
3270,delphi-llama2-800k,-254.4913955135271,124
3956,delphi-llama2-800k,-17.767985343933105,2
1399,delphi-llama2-800k,-9.517816334962845,6
2026,delphi-llama2-800k,-1.410782027989626,4
3024,delphi-llama2-800k,-45.080886363983154,6
2242,delphi-llama2-800k,-60.21930739656091,16
1048,delphi-llama2-800k,-22.873340666294098,9
2279,delphi-llama2-800k,-11.961920738220215,1
3305,delphi-llama2-800k,-65.8710508280783,161
2957,delphi-llama2-800k,-87.42613250017166,16
3199,delphi-llama2-800k,-39.29432535171509,4
771,delphi-llama2-800k,-14.568894982337952,2
763,delphi-llama2-800k,-9.980163335800171,9
2115,delphi-llama2-800k,-78.54353094100952,11
1866,delphi-llama2-800k,-19.557486534118652,2
2136,delphi-llama2-800k,-16.001580715179443,2
3099,delphi-llama2-800k,-6.7344348430633545,2
3275,delphi-llama2-800k,-20.531517505645752,4
2763,delphi-llama2-800k,-76.45136976242065,11
3107,delphi-llama2-800k,-97.16646957397461,12
2343,delphi-llama2-800k,-2.4158673882484436,2
2005,delphi-llama2-800k,-105.43690289568622,23
3666,delphi-llama2-800k,-24.784361340105534,8
1270,delphi-llama2-800k,-37.953989923000336,8
2963,delphi-llama2-800k,-23.12660789489746,5
3605,delphi-llama2-800k,-0.8837484675459564,5
2259,delphi-llama2-800k,-8.919842720031738,1
3153,delphi-llama2-800k,-88.0100930929184,12
2818,delphi-llama2-800k,-2.1936355233192444,2
1485,delphi-llama2-800k,-2.2756781578063965,1
3255,delphi-llama2-800k,-46.63999605178833,7
3309,delphi-llama2-800k,-11.508970975875854,3
2029,delphi-llama2-800k,-10.154412508010864,4
3320,delphi-llama2-800k,-21.275414550676942,9
1432,delphi-llama2-800k,-55.66643023490906,7
1628,delphi-llama2-800k,-7.158150494098663,5
2225,delphi-llama2-800k,-4.380670011043549,3
2104,delphi-llama2-800k,-18.85468089580536,5
4089,delphi-llama2-800k,-36.054382264614105,15
3004,delphi-llama2-800k,-67.7885537147522,10
